product,country,correction_bnusd_per_mt_feed
eggs,MYS,-0.018507594242691994
eggs,NAM,-0.09538532793521881
eggs,NER,-0.15885405242443085
eggs,NGA,-0.09969361871480942
eggs,NIC,-0.08121582865715027
eggs,NLD,-0.0
eggs,NOR,-0.029087666422128677
eggs,NPL,-0.059497904032468796
eggs,NZL,-0.05891067907214165
eggs,OMN,-0.10032986849546432
eggs,PAK,-0.001467800815589726
eggs,PAN,-0.05702948942780495
eggs,PER,-0.06311774998903275
eggs,PHL,-0.03373125568032265
eggs,PNG,-0.07675039023160934
eggs,POL,-0.0
eggs,PRI,-0.05605696886777878
eggs,PRT,-0.020828858017921448
eggs,PRY,-0.031881146132946014
eggs,PSE,-0.04491844028234482
eggs,ROU,-0.0
eggs,RUS,0.027004579082131386
eggs,RWA,-0.15194101631641388
eggs,SAU,-0.002223194809630513
eggs,SDN,-0.08077669143676758
eggs,SEN,-0.10595641285181046
eggs,SLB,-0.11834622919559479
eggs,SLE,-0.15875500440597534
eggs,SLV,-0.07061763107776642
eggs,SOM,-0.16313745081424713
eggs,SRB,0.009765307419002056
eggs,SSD,-0.0
eggs,STP,-0.10910293459892273
eggs,SUR,-0.05293649807572365
eggs,SVK,-0.0
eggs,SVN,-0.0
eggs,SWE,-0.018108610063791275
eggs,SWZ,-0.0929231271147728
eggs,SYR,0.007173717953264713
eggs,TCD,-0.14454379677772522
eggs,TGO,-0.10557141900062561
eggs,THA,0.024967418983578682
eggs,TJK,-0.09741141647100449
eggs,TKM,0.010222666896879673
eggs,TLS,-0.07448280602693558
eggs,TTO,-0.04405926167964935
eggs,TUN,-0.030628276988863945
eggs,TUR,0.00038387009408324957
eggs,TWN,-0.018148843199014664
eggs,TZA,-0.1617685854434967
eggs,UGA,-0.1525929719209671
eggs,UKR,-0.019755810499191284
eggs,URY,-0.051084939390420914
eggs,USA,-0.0449313223361969
eggs,UZB,-0.03429064154624939
eggs,VEN,-0.06298284977674484
eggs,VNM,-0.019945016130805016
eggs,VUT,-0.10309087485074997
eggs,YEM,-0.043385718017816544
eggs,ZAF,-0.11200040578842163
eggs,ZMB,-0.12962643802165985
eggs,ZWE,-0.1716448962688446
meat-cattle,AFG,-0.16928142309188843
meat-cattle,AGO,-0.1257990263402462
meat-cattle,ALB,-0.004809084348380566
meat-cattle,ARE,-0.1344841979444027
meat-cattle,ARG,-0.05500942841172218
meat-cattle,ARM,-0.11069642752408981
meat-cattle,ASM,-0.0
meat-cattle,ATG,-0.13367949426174164
meat-cattle,AUS,-0.1050851158797741
meat-cattle,AUT,-0.02441420592367649
meat-cattle,AZE,-0.1208363026380539
meat-cattle,BDI,-0.18090221285820007
meat-cattle,BEL,-0.023508114740252495
meat-cattle,BEN,-0.1726049855351448
meat-cattle,BFA,-0.17752499133348465
meat-cattle,BGD,-0.19673527777194977
meat-cattle,BGR,-0.003828932996839285
meat-cattle,BHS,-0.026166873052716255
meat-cattle,BIH,0.05926542915403843
meat-cattle,BLR,-0.044827353209257126
meat-cattle,BLZ,-0.1510200798511505
meat-cattle,BOL,-0.14283574372529984
meat-cattle,BRA,-0.10186038166284561
meat-cattle,BRB,-0.25286534428596497
meat-cattle,BRN,-0.13240670785307884
meat-cattle,BTN,-0.20701027661561966
meat-cattle,BWA,-0.17289328575134277
meat-cattle,CAF,-0.12925046682357788
meat-cattle,CAN,0.03501711739227176
meat-cattle,CHE,-0.018396012485027313
meat-cattle,CHL,-0.09379740431904793
meat-cattle,CHN,-0.11509571596980095
meat-cattle,CIV,-0.17612596601247787
meat-cattle,CMR,-0.1931435987353325
meat-cattle,COD,-0.19415772706270218
meat-cattle,COG,-0.1923472285270691
meat-cattle,COL,-0.14888298511505127
meat-cattle,COM,-0.1709539219737053
meat-cattle,CPV,-0.029708273708820343
meat-cattle,CRI,-0.10249386727809906
meat-cattle,CUB,-0.1540159061551094
meat-cattle,CYP,-0.08444887399673462
meat-cattle,CZE,-0.02749259304255247
meat-cattle,DEU,-0.021562623791396618
meat-cattle,DJI,-0.03279849514365196
meat-cattle,DNK,0.0017301845364272594
meat-cattle,DOM,-0.037590011954307556
meat-cattle,DZA,-0.07717475295066833
meat-cattle,ECU,-0.1292690597474575
meat-cattle,EGY,-0.1475619673728943
meat-cattle,ERI,-0.12647086009383202
meat-cattle,ESP,-0.08818136528134346
meat-cattle,EST,0.018805977422744036
meat-cattle,ETH,-0.15572601556777954
meat-cattle,FIN,-0.0010687275789678097
